"기준일","요일","시군구","연령대","성별","통화건수"
20170208,"수","동대문구","60대이상","남",13
20170208,"수","동대문구","60대이상","여",12
20170208,"수","동작구","10대","남",21
20170208,"수","동작구","10대","여",26
20170208,"수","동작구","20대","남",75
20170208,"수","동작구","20대","여",44
20170208,"수","동작구","30대","남",38
20170208,"수","동작구","30대","여",46
20170208,"수","동작구","40대","남",40
20170208,"수","동작구","40대","여",41
20170208,"수","동작구","50대","남",20
20170208,"수","동작구","50대","여",21
20170208,"수","동작구","60대이상","남",25
20170208,"수","동작구","60대이상","여",29
20170208,"수","마포구","10대","남",46
20170208,"수","마포구","10대","여",30
20170208,"수","마포구","20대","남",61
20170208,"수","마포구","20대","여",65
20170208,"수","마포구","30대","남",65
20170208,"수","마포구","30대","여",62
20170208,"수","마포구","40대","남",66
20170208,"수","마포구","40대","여",69
20170208,"수","마포구","50대","남",36
20170208,"수","마포구","50대","여",41
20170208,"수","마포구","60대이상","남",16
20170208,"수","마포구","60대이상","여",20
20170208,"수","서대문구","10대","남",46
20170208,"수","서대문구","10대","여",26
20170208,"수","서대문구","20대","남",93
20170208,"수","서대문구","20대","여",69
20170208,"수","서대문구","30대","남",89
20170208,"수","서대문구","30대","여",72
20170208,"수","서대문구","40대","남",65
20170208,"수","서대문구","40대","여",89
20170208,"수","서대문구","50대","남",40
20170208,"수","서대문구","50대","여",38
20170208,"수","서대문구","60대이상","남",26
20170208,"수","서대문구","60대이상","여",19
20170208,"수","서초구","10대","남",45
20170208,"수","서초구","10대","여",31
20170208,"수","서초구","20대","남",90
20170208,"수","서초구","20대","여",71
20170208,"수","서초구","30대","남",117
20170208,"수","서초구","30대","여",105
20170208,"수","서초구","40대","남",61
20170208,"수","서초구","40대","여",124
20170208,"수","서초구","50대","남",36
20170208,"수","서초구","50대","여",48
20170208,"수","서초구","60대이상","남",29
20170208,"수","서초구","60대이상","여",21
20170208,"수","성동구","10대","남",23
20170208,"수","성동구","10대","여",15
20170208,"수","성동구","20대","남",73
20170208,"수","성동구","20대","여",51
20170208,"수","성동구","30대","남",67
20170208,"수","성동구","30대","여",84
20170208,"수","성동구","40대","남",42
20170208,"수","성동구","40대","여",83
20170208,"수","성동구","50대","남",27
20170208,"수","성동구","50대","여",25
20170208,"수","성동구","60대이상","남",12
20170208,"수","성동구","60대이상","여",12
20170208,"수","성북구","10대","남",36
20170208,"수","성북구","10대","여",30
20170208,"수","성북구","20대","남",77
20170208,"수","성북구","20대","여",38
20170208,"수","성북구","30대","남",59
20170208,"수","성북구","30대","여",66
20170208,"수","성북구","40대","남",56
20170208,"수","성북구","40대","여",104
20170208,"수","성북구","50대","남",46
20170208,"수","성북구","50대","여",36
20170208,"수","성북구","60대이상","남",16
20170208,"수","성북구","60대이상","여",15
20170208,"수","송파구","10대","남",50
20170208,"수","송파구","10대","여",44
20170208,"수","송파구","20대","남",93
20170208,"수","송파구","20대","여",85
20170208,"수","송파구","30대","남",105
20170208,"수","송파구","30대","여",119
20170208,"수","송파구","40대","남",74
20170208,"수","송파구","40대","여",162
20170208,"수","송파구","50대","남",54
20170208,"수","송파구","50대","여",69
20170208,"수","송파구","60대이상","남",13
20170208,"수","송파구","60대이상","여",21
20170208,"수","양천구","10대","남",24
20170208,"수","양천구","10대","여",19
20170208,"수","양천구","20대","남",41
20170208,"수","양천구","20대","여",41
20170208,"수","양천구","30대","남",26
20170208,"수","양천구","30대","여",32
20170208,"수","양천구","40대","남",26
20170208,"수","양천구","40대","여",72
20170208,"수","양천구","50대","남",14
20170208,"수","양천구","50대","여",28
20170208,"수","양천구","60대이상","남",11
20170208,"수","양천구","60대이상","여",9
20170208,"수","영등포구","10대","남",60
20170208,"수","영등포구","10대","여",39
20170208,"수","영등포구","20대","남",97
20170208,"수","영등포구","20대","여",99
20170208,"수","영등포구","30대","남",119
20170208,"수","영등포구","30대","여",163
20170208,"수","영등포구","40대","남",88
20170208,"수","영등포구","40대","여",151
20170208,"수","영등포구","50대","남",45
20170208,"수","영등포구","50대","여",58
20170208,"수","영등포구","60대이상","남",14
20170208,"수","영등포구","60대이상","여",24
20170208,"수","용산구","10대","남",31
20170208,"수","용산구","10대","여",31
20170208,"수","용산구","20대","남",57
20170208,"수","용산구","20대","여",64
20170208,"수","용산구","30대","남",99
20170208,"수","용산구","30대","여",68
20170208,"수","용산구","40대","남",59
20170208,"수","용산구","40대","여",73
20170208,"수","용산구","50대","남",41
20170208,"수","용산구","50대","여",48
20170208,"수","용산구","60대이상","남",19
20170208,"수","용산구","60대이상","여",14
20170208,"수","은평구","10대","남",46
20170208,"수","은평구","10대","여",30
20170208,"수","은평구","20대","남",65
20170208,"수","은평구","20대","여",58
20170208,"수","은평구","30대","남",82
20170208,"수","은평구","30대","여",105
20170208,"수","은평구","40대","남",59
20170208,"수","은평구","40대","여",126
20170208,"수","은평구","50대","남",39
20170208,"수","은평구","50대","여",46
20170208,"수","은평구","60대이상","남",16
20170208,"수","은평구","60대이상","여",13
20170208,"수","종로구","10대","남",20
20170208,"수","종로구","10대","여",4
20170208,"수","종로구","20대","남",38
20170208,"수","종로구","20대","여",40
20170208,"수","종로구","30대","남",36
20170208,"수","종로구","30대","여",42
20170208,"수","종로구","40대","남",39
20170208,"수","종로구","40대","여",47
20170208,"수","종로구","50대","남",36
20170208,"수","종로구","50대","여",25
20170208,"수","종로구","60대이상","남",5
20170208,"수","종로구","60대이상","여",30
20170208,"수","중구","10대","남",8
20170208,"수","중구","10대","여",17
20170208,"수","중구","20대","남",86
20170208,"수","중구","20대","여",47
20170208,"수","중구","30대","남",98
20170208,"수","중구","30대","여",59
20170208,"수","중구","40대","남",58
20170208,"수","중구","40대","여",73
20170208,"수","중구","50대","남",26
20170208,"수","중구","50대","여",37
20170208,"수","중구","60대이상","남",5
20170208,"수","중구","60대이상","여",14
20170208,"수","중랑구","10대","남",20
20170208,"수","중랑구","10대","여",18
20170208,"수","중랑구","20대","남",61
20170208,"수","중랑구","20대","여",54
20170208,"수","중랑구","30대","남",44
20170208,"수","중랑구","30대","여",58
20170208,"수","중랑구","40대","남",51
20170208,"수","중랑구","40대","여",69
20170208,"수","중랑구","50대","남",29
20170208,"수","중랑구","50대","여",41
20170208,"수","중랑구","60대이상","남",24
20170208,"수","중랑구","60대이상","여",23
20170209,"목","강남구","10대","남",58
20170209,"목","강남구","10대","여",45
20170209,"목","강남구","20대","남",166
20170209,"목","강남구","20대","여",112
20170209,"목","강남구","30대","남",171
20170209,"목","강남구","30대","여",150
20170209,"목","강남구","40대","남",123
20170209,"목","강남구","40대","여",245
20170209,"목","강남구","50대","남",55
20170209,"목","강남구","50대","여",86
20170209,"목","강남구","60대이상","남",39
20170209,"목","강남구","60대이상","여",35
20170209,"목","강동구","10대","남",59
20170209,"목","강동구","10대","여",42
20170209,"목","강동구","20대","남",84
20170209,"목","강동구","20대","여",53
20170209,"목","강동구","30대","남",73
20170209,"목","강동구","30대","여",105
20170209,"목","강동구","40대","남",67
20170209,"목","강동구","40대","여",117
20170209,"목","강동구","50대","남",45
20170209,"목","강동구","50대","여",50
20170209,"목","강동구","60대이상","남",36
20170209,"목","강동구","60대이상","여",27
20170209,"목","강북구","10대","남",16
20170209,"목","강북구","10대","여",26
20170209,"목","강북구","20대","남",66
20170209,"목","강북구","20대","여",49
20170209,"목","강북구","30대","남",80
20170209,"목","강북구","30대","여",94
20170209,"목","강북구","40대","남",66
20170209,"목","강북구","40대","여",117
20170209,"목","강북구","50대","남",27
20170209,"목","강북구","50대","여",32
20170209,"목","강북구","60대이상","남",12
20170209,"목","강북구","60대이상","여",14
20170209,"목","강서구","10대","남",80
20170209,"목","강서구","10대","여",69
20170209,"목","강서구","20대","남",151
20170209,"목","강서구","20대","여",123
20170209,"목","강서구","30대","남",193
20170209,"목","강서구","30대","여",225
20170209,"목","강서구","40대","남",155
20170209,"목","강서구","40대","여",292
20170209,"목","강서구","50대","남",73
20170209,"목","강서구","50대","여",85
20170209,"목","강서구","60대이상","남",37
20170209,"목","강서구","60대이상","여",35
